"Ano";"Tipo de Emenda";"Autor da emenda";"Número da emenda";"Possui Apoiador/Solicitante?";"Localidade do gasto (Regionalização)";"Função";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Plano Orçamentário";"Código da emenda";"Valor empenhado";"Valor liquidado";"Valor pago";"Valor Restos a Pagar Inscritos";"Valor Restos a Pagar Cancelados";"Valor Restos a Pagar Pagos";
"2022";"Emenda Individual - Transferências Especiais";"1331 - ALICE PORTUGAL";"0015";"Não se aplica";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202213310015";"1.000.000,00";"1.000.000,00";"1.000.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3088 - EDUARDO BOLSONARO";"0006";"Não se aplica";"Nacional";"Segurança pública";"Policiamento";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"2723 - POLICIAMENTO, FISCALIZACAO, ENFRENTAMENTO A CRIMINALIDADE E CORRUPCAO";"POLICIAMENTO, FISCALIZACAO, COMBATE A CRIMINALIDADE E CORRUPCAO - DESPESAS DIVERSAS";"202230880006";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"0,00";"1.000.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4015 - HELIO COSTA";"0012";"Não se aplica";"Nacional";"Segurança pública";"Policiamento";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"154T - CONSTRUCAO E AMPLIACAO DE UNIDADES OPERACIONAIS E ADMINISTRATIVAS DA PRF";"CONSTRUCAO DE UNIDADES OPERACIONAIS E ADMINISTRATIVAS DA PRF - DESPESAS DIVERSAS";"202240150012";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"1.000.000,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"4120 - MARRECA FILHO";"0019";"Não se aplica";"ARARI - MA";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202241200019";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"0,00";"1.000.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2801 - GUILHERME MUSSI";"0006";"Não se aplica";"MÚLTIPLO";"Assistência social";"Assistência comunitária";"5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS E FORTALECIMENTO DA GESTAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS";"202228010006";"1.000.000,00";"1.000.000,00";"1.000.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"1968 - GIACOBO";"0008";"Não se aplica";"FOZ DO IGUAÇU - PR";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202219680008";"1.000.000,00";"609.841,00";"609.841,00";"390.159,00";"0,00";"390.159,00";
"2022";"Emenda Individual - Transferências Especiais";"3892 - MAILZA GOMES";"0009";"Não se aplica";"ACRE (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202238920009";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"0,00";"1.000.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3082 - DELEGADO EDER MAURO";"0006";"Não se aplica";"LIMOEIRO DO AJURU - PA";"Urbanismo";"infra-estrutura urbana";"2219 - MOBILIDADE URBANA";"00T1 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA - DESPESAS DIVERSAS";"202230820006";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"0,00";"1.000.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3717 - MARCIO ALVINO";"0018";"Não se aplica";"MAUÁ - SP";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202237170018";"1.000.000,00";"1.000.000,00";"1.000.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"9162 - ROBERIO MONTEIRO";"0005";"Não se aplica";"URUOCA - CE";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202291620005";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"0,00";"1.000.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4153 - JOSE MEDEIROS";"0010";"Não se aplica";"Nacional";"Cultura";"Difusão cultural";"5025 - CULTURA";"218A - INOVACAO, DIFUSAO E AMPLIACAO DO ACESSO A PRODUCAO AUDIOVISUAL BRASILEIRA";"INOVACAO, DIFUSAO E AMPLIACAO DO ACESSO A PRODUCAO AUDIOVISUAL BRASILEIRA";"202241530010";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"0,00";"1.000.000,00";
"2022";"Emenda Individual - Transferências Especiais";"2885 - HUMBERTO COSTA";"0013";"Não se aplica";"LAGOA GRANDE - PE";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202228850013";"1.000.000,00";"1.000.000,00";"1.000.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3228 - IVAN VALENTE";"0010";"Não se aplica";"RIBEIRÃO PRETO - SP";"Urbanismo";"infra-estrutura urbana";"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"00SY - APOIO A PROJETOS E OBRAS DE REABILITACAO, DE ACESSIBILIDADE E MODERNIZACAO TECNOLOGICA EM AREAS URBANAS";"APOIO A PROJETOS E OBRAS DE REABILITACAO, DE ACESSIBILIDADE E MODERNIZACAO TECNOLOGICA EM AREAS URBANAS - DESPESAS DIVERSAS";"202232280010";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"0,00";"1.000.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3082 - DELEGADO EDER MAURO";"0012";"Não se aplica";"ANAJÁS - PA";"Urbanismo";"infra-estrutura urbana";"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"00SY - APOIO A PROJETOS E OBRAS DE REABILITACAO, DE ACESSIBILIDADE E MODERNIZACAO TECNOLOGICA EM AREAS URBANAS";"APOIO A PROJETOS E OBRAS DE REABILITACAO, DE ACESSIBILIDADE E MODERNIZACAO TECNOLOGICA EM AREAS URBANAS - DESPESAS DIVERSAS";"202230820012";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"0,00";"1.000.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"9048 - OSMAR TERRA";"0004";"Não se aplica";"MÚLTIPLO";"Agricultura";"Promoção da produção agropecuária";"1031 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";"202290480004";"1.000.000,00";"0,00";"0,00";"1.098.695,11";"87.083,31";"814.221,58";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3041 - ALIEL MACHADO";"0003";"Não se aplica";"MÚLTIPLO";"Agricultura";"Promoção da produção agropecuária";"1031 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";"202230410003";"1.000.000,00";"286.500,00";"286.500,00";"713.500,00";"0,00";"713.500,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3976 - EMIDINHO MADEIRA";"0001";"Não se aplica";"MÚLTIPLO";"Agricultura";"Promoção da produção agropecuária";"1031 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";"202239760001";"1.000.000,00";"0,00";"0,00";"1.000.003,17";"20.877,68";"979.119,15";
"2022";"Emenda Individual - Transferências Especiais";"3091 - ELMAR NASCIMENTO";"0006";"Não se aplica";"CONCEIÇÃO DO COITÉ - BA";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202230910006";"1.000.000,00";"959.841,00";"959.841,00";"40.159,00";"0,00";"40.159,00";
"2022";"Emenda Individual - Transferências Especiais";"3091 - ELMAR NASCIMENTO";"0009";"Não se aplica";"SENHOR DO BONFIM - BA";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202230910009";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"0,00";"1.000.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4051 - OTONI DE PAULA";"0005";"Não se aplica";"CASIMIRO DE ABREU - RJ";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202240510005";"1.000.000,00";"1.000.000,00";"1.000.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"2702 - GENECIAS NORONHA";"0005";"Não se aplica";"MARANGUAPE - CE";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202227020005";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"0,00";"1.000.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2769 - ZE SILVA";"0008";"Não se aplica";"GOUVEIA - MG";"Agricultura";"Promoção da produção agropecuária";"1031 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";"202227690008";"1.000.000,00";"0,00";"0,00";"1.955.000,00";"0,00";"45.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2025 - TASSO JEREISSATI";"0004";"Não se aplica";"GRANJEIRO - CE";"Urbanismo";"infra-estrutura urbana";"2219 - MOBILIDADE URBANA";"00T1 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA - DESPESAS DIVERSAS";"202220250004";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"0,00";"1.000.000,00";
"2022";"Emenda de Bancada";"7113 - BANCADA DO MATO GROSSO DO SUL";"0002";"Não se aplica";"TRÊS LAGOAS - MS";"Transporte";"Transporte rodoviário";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"7X34 - CONSTRUCAO DE ANEL RODOVIARIO EM TRES LAGOAS - NAS BRS 262/158/MS";"CONSTRUCAO DE ANEL RODOVIARIO EM TRES LAGOAS - NAS BRS 262/158/MS - DESPESAS DIVERSAS";"202271130002";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"0,00";"1.000.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4052 - PASTOR GIL";"0004";"Não se aplica";"MARANHÃO (UF)";"Educação";"Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202240520004";"1.000.000,00";"0,00";"0,00";"1.000.000,00";"187.984,00";"812.016,00";
"2022";"Emenda Individual - Transferências Especiais";"4046 - MAURO BENEVIDES FILHO";"0008";"Não se aplica";"JAGUARIBE - CE";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202240460008";"1.000.012,00";"0,00";"0,00";"1.000.012,00";"0,00";"1.000.012,00";
"2022";"Emenda Individual - Transferências Especiais";"4046 - MAURO BENEVIDES FILHO";"0010";"Não se aplica";"MONSENHOR TABOSA - CE";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202240460010";"1.000.012,00";"970.018,00";"970.018,00";"29.994,00";"0,00";"29.994,00";
"2022";"Emenda Individual - Transferências Especiais";"4046 - MAURO BENEVIDES FILHO";"0005";"Não se aplica";"ALTANEIRA - CE";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202240460005";"1.000.012,00";"1.000.012,00";"1.000.012,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4176 - VILSON DA FETAEMG";"0002";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202241760002";"1.003.692,00";"1.003.692,00";"1.003.692,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2769 - ZE SILVA";"0005";"Não se aplica";"MÚLTIPLO";"Agricultura";"Promoção da produção agropecuária";"1031 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";"202227690005";"1.004.481,31";"0,00";"0,00";"1.117.381,16";"80.408,30";"811.173,16";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4065 - ROSE MODESTO";"0001";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";"202240650001";"1.004.589,00";"703.172,00";"703.172,00";"301.417,00";"0,00";"301.417,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3228 - IVAN VALENTE";"0009";"Não se aplica";"MOGI DAS CRUZES - SP";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";"202232280009";"1.007.258,00";"1.007.258,00";"1.007.258,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3578 - RODRIGO MAIA";"0005";"Não se aplica";"RIO DE JANEIRO (UF)";"Desporto e lazer";"Desporto comunitário";"5026 - ESPORTE";"20JP - DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS, EVENTOS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL";"DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROJETOS E EVENTOS DE ESPORTE, EDUCACAO, LAZER E INCLUSAO SOCIAL - DESPESAS DIVERSAS";"202235780005";"1.009.000,00";"1.007.913,76";"1.007.913,76";"1.086,24";"1.086,24";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2083 - ANDRE FIGUEIREDO";"0006";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202220830006";"1.009.471,00";"1.009.471,00";"1.009.471,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"9219 - FLAVIO BOLSONARO";"0011";"Não se aplica";"RIO DE JANEIRO - RJ";"Segurança pública";"Policiamento";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"21BM - DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE";"DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE - DESPESAS DIVERSAS";"202292190011";"1.011.816,55";"0,00";"0,00";"2.023.633,10";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"1527 - CARLOS SAMPAIO";"0007";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202215270007";"1.012.447,00";"1.012.447,00";"1.012.447,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4066 - SARGENTO FAHUR";"0007";"Não se aplica";"MÚLTIPLO";"Agricultura";"Promoção da produção agropecuária";"1031 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";"202240660007";"1.013.000,00";"0,00";"0,00";"1.013.000,00";"169.754,90";"843.245,10";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2449 - EFRAIM FILHO";"0012";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202224490012";"1.013.382,00";"1.013.382,00";"1.013.382,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"4121 - NEREU CRISPIM";"0002";"Não se aplica";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202241210002";"1.019.000,00";"819.000,00";"819.000,00";"200.000,00";"0,00";"200.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3976 - EMIDINHO MADEIRA";"0008";"Não se aplica";"MÚLTIPLO";"Desporto e lazer";"Desporto comunitário";"5026 - ESPORTE";"20JP - DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS, EVENTOS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL";"DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROJETOS E EVENTOS DE ESPORTE, EDUCACAO, LAZER E INCLUSAO SOCIAL - DESPESAS DIVERSAS";"202239760008";"1.019.682,00";"0,00";"0,00";"1.019.682,00";"296.171,40";"723.510,60";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4088 - VENEZIANO VITAL DO REGO";"0002";"Não se aplica";"MÚLTIPLO";"Comércio e serviços";"Turismo";"2223 - A HORA DO TURISMO";"10V0 - APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA";"APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA - DESPESAS DIVERSAS";"202240880002";"1.019.682,00";"7.000,00";"7.000,00";"1.024.458,40";"0,00";"1.000.905,60";
"2022";"Emenda de Bancada";"7106 - BANCADA DA BAHIA";"0011";"Não se aplica";"BAHIA (UF)";"Educação";"Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS";"APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS";"202271060011";"1.020.000,00";"0,00";"0,00";"1.162.652,54";"13.989,31";"863.358,15";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2098 - AFONSO HAMM";"0004";"Não se aplica";"MÚLTIPLO";"Urbanismo";"infra-estrutura urbana";"2219 - MOBILIDADE URBANA";"00T1 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA - DESPESAS DIVERSAS";"202220980004";"1.020.000,00";"0,00";"0,00";"1.058.647,00";"0,00";"981.353,00";
"2022";"Emenda de Bancada";"7107 - BANCADA DO CEARA";"0009";"Não se aplica";"MÚLTIPLO";"Assistência social";"Assistência comunitária";"5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS E FORTALECIMENTO DA GESTAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS";"202271070009";"1.021.929,00";"1.021.929,00";"1.021.929,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2815 - RICARDO IZAR";"0007";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";"202228150007";"1.024.542,00";"1.015.973,00";"1.015.973,00";"8.569,00";"0,00";"8.569,00";
"2022";"Emenda Individual - Transferências Especiais";"4032 - LOESTER TRUTIS";"0013";"Não se aplica";"CAMPO GRANDE - MS";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202240320013";"1.026.932,00";"0,00";"0,00";"1.026.932,00";"0,00";"1.026.932,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2796 - ALEXANDRE LEITE";"0003";"Não se aplica";"SÃO PAULO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";"202227960003";"1.028.465,00";"0,00";"0,00";"1.121.718,86";"23.861,89";"911.349,25";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2719 - DANILO CABRAL";"0009";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";"202227190009";"1.028.683,00";"529.064,00";"529.064,00";"499.619,00";"0,00";"499.619,00";
